DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE
2023-02-10,2470.65,2473.8,2454.74,2469.73,662365593,8402618515942
2023-02-13,2461.96,2462.58,2440.86,2452.7,486398581,7371040643718
2023-02-14,2471.33,2480.34,2459.83,2465.64,349432106,6738873534337
2023-02-15,2473.09,2473.44,2424.16,2427.9,387066656,8758717823542
2023-02-16,2444.06,2475.99,2442.07,2475.48,388027117,9170362763358
2023-02-17,2447.66,2471.51,2445.74,2451.21,514047410,8364504360476
2023-02-20,2453.25,2463.17,2430.27,2455.12,390012511,7535474328847
2023-02-21,2457.51,2466.07,2446.0,2458.96,494660925,7333623297130
2023-02-22,2430.87,2435.98,2416.16,2417.68,427481883,8386250227119
2023-02-23,2430.01,2449.62,2422.62,2439.09,400991556,7451976722535
2023-02-24,2442.49,2452.97,2421.47,2423.61,369900381,6991100390024
2023-02-27,2405.42,2405.56,2383.76,2402.64,357218105,6598229950675
2023-02-28,2417.58,2431.67,2407.29,2412.85,529789810,9274200246571
2023-03-02,2414.61,2440.59,2411.85,2427.85,428342155,9660273967406
2023-03-03,2438.73,2442.1,2423.08,2432.07,371881849,7845380172919
2023-03-06,2452.46,2464.45,2441.07,2462.62,418813757,9781226495947
2023-03-07,2457.04,2475.73,2455.65,2463.35,450481378,10732465515437
2023-03-08,2435.58,2442.61,2426.52,2431.91,438358914,9967055495184
2023-03-09,2440.79,2444.2,2416.25,2419.09,476374647,10357638632974
2023-03-10,2389.82,2400.87,2383.19,2394.59,413411029,7875520120082
2023-03-13,2400.45,2413.24,2369.79,2410.6,380739619,7702302033185
2023-03-14,2390.36,2390.78,2348.19,2348.97,485075534,7794604350782
2023-03-15,2380.09,2395.36,2370.77,2379.72,443751262,7591756283752
2023-03-16,2357.98,2382.79,2346.11,2377.91,320194084,7865786658708
2023-03-17,2403.7,2405.35,2382.8,2395.69,364175642,8617060403941
2023-03-20,2391.87,2405.99,2378.7,2379.2,346033948,6072911062048
2023-03-21,2396.54,2399.52,2383.17,2388.35,355194640,7269040131335
2023-03-22,2411.25,2417.47,2402.78,2416.96,501412159,7890323068701
2023-03-23,2398.27,2424.48,2397.91,2424.48,567703733,10367436910717
2023-03-24,2421.27,2423.76,2399.49,2414.96,470659232,9248183928115
2023-03-27,2423.94,2423.94,2395.97,2409.22,472847242,8534649614320
2023-03-28,2418.69,2434.94,2415.34,2434.94,524016141,8812617627205
2023-03-29,2432.63,2443.95,2428.61,2443.92,497218499,8829888945168
2023-03-30,2452.97,2462.7,2439.43,2453.16,629052032,10846639791891
2023-03-31,2459.94,2481.24,2456.54,2476.86,722612208,12903370005323
2023-04-03,2485.81,2485.81,2467.59,2472.34,811723687,11300345587698
2023-04-04,2475.87,2489.71,2472.79,2480.51,832555311,13496867045151
2023-04-05,2482.61,2497.61,2478.67,2495.21,632719928,9811876730903
2023-04-06,2488.0,2488.0,2458.5,2459.23,751378076,11332652707404
2023-04-07,2478.64,2493.06,2473.89,2490.41,586992797,11250171223896
2023-04-10,2491.68,2519.99,2490.17,2512.08,717648069,13539855326610
2023-04-11,2523.33,2550.97,2514.42,2547.86,768175552,14050594716001
2023-04-12,2546.36,2561.37,2536.23,2550.64,900749506,14426258754523
2023-04-13,2534.71,2561.66,2531.07,2561.66,841719152,11996436001118
2023-04-14,2580.1,2581.74,2560.53,2571.49,892445555,13088200741018
2023-04-17,2570.3,2577.08,2561.14,2575.91,775752420,12793677906915
2023-04-18,2582.23,2582.23,2557.19,2571.09,896932434,14106396003998
2023-04-19,2570.06,2582.11,2568.46,2575.08,956994366,12750865238015
2023-04-20,2566.06,2573.94,2552.06,2563.11,951423099,12415524184621
2023-04-21,2556.7,2559.44,2532.32,2544.4,970397971,12614672834698
2023-04-24,2538.36,2541.89,2518.73,2523.5,927191299,11589467033126
2023-04-25,2531.35,2531.35,2472.33,2489.02,886421798,13681150419767
2023-04-26,2489.49,2498.56,2481.38,2484.83,1089215527,12397513675358
2023-04-27,2484.31,2499.01,2465.83,2495.81,733499935,11142114587400
2023-04-28,2511.79,2517.13,2489.58,2501.53,777535095,14024831081451
2023-05-02,2504.01,2524.42,2503.21,2524.39,701398536,9942386589950
2023-05-03,2510.19,2514.37,2497.83,2501.4,889609358,9865860702590
2023-05-04,2494.82,2502.14,2486.09,2500.94,810178245,10020006022499
2023-05-08,2518.53,2525.84,2511.13,2513.21,655536077,9213044478015
2023-05-09,2512.34,2514.81,2495.63,2510.06,751646926,9351366513394
2023-05-10,2505.96,2510.13,2488.42,2496.51,635635038,8906696780352
2023-05-11,2505.57,2513.82,2490.08,2491.0,648134386,9002406636659
2023-05-12,2487.35,2487.35,2472.45,2475.42,798229990,8589238141803
2023-05-15,2469.8,2479.35,2455.99,2479.35,484564791,6920284584591
2023-05-16,2494.4,2498.54,2474.9,2480.24,628743773,8086955877418
2023-05-17,2479.65,2498.37,2475.02,2494.66,564411579,7218305741975
2023-05-18,2511.09,2515.4,2500.01,2515.4,572764581,7782864340886
2023-05-19,2530.83,2538.31,2524.89,2537.79,570097445,9199949186896
2023-05-22,2540.03,2564.09,2533.5,2557.08,593619969,8214575194453
2023-05-23,2565.8,2577.32,2561.1,2567.55,576045359,7443352810396
2023-05-24,2557.11,2572.21,2555.04,2567.45,1072440018,7900596208889
2023-05-25,2570.64,2575.05,2551.49,2554.69,917553486,9416538885100
2023-05-26,2561.94,2567.5,2553.79,2558.81,634759104,9401899255628
2023-05-30,2582.41,2586.22,2574.82,2585.52,641646565,11066254182072
2023-05-31,2586.03,2596.31,2575.98,2577.12,686186797,15135110642978
2023-06-01,2572.56,2580.15,2565.0,2569.17,675233437,9168501896122
2023-06-02,2586.27,2601.38,2583.88,2601.36,569619542,9383534584159
2023-06-05,2617.43,2618.62,2608.01,2615.41,545879707,8566306664573
2023-06-07,2623.46,2629.92,2613.68,2615.6,537616723,10152915448875
2023-06-08,2609.21,2612.39,2595.33,2610.85,581325177,11473710023538
2023-06-09,2624.15,2644.7,2618.45,2641.16,583219035,11128065460568
2023-06-12,2647.49,2650.45,2623.43,2629.35,557056391,9365137234910
2023-06-13,2644.43,2645.62,2633.52,2637.95,694320536,11153307465910
2023-06-14,2640.81,2642.86,2614.25,2619.08,654404452,13100475117196
2023-06-15,2629.24,2634.22,2602.52,2608.54,582437342,11513806869991
2023-06-16,2623.57,2625.79,2612.21,2625.79,673673049,12620601901546
2023-06-19,2618.06,2619.44,2600.49,2609.5,719549044,11096633448246
2023-06-20,2602.83,2610.03,2596.82,2604.91,722540797,10880371631739
2023-06-21,2599.19,2600.97,2579.52,2582.63,659798470,10654263369764
2023-06-22,2575.65,2597.76,2575.65,2593.7,613221379,8937920367446
2023-06-23,2599.04,2600.81,2568.07,2570.1,528307350,8548516965675
2023-06-26,2568.65,2585.31,2562.03,2582.2,481750510,8437663307773
2023-06-27,2581.02,2582.0,2568.52,2581.39,538509244,8592191725938
2023-06-28,2590.52,2590.52,2559.46,2564.19,488767961,8814328693756
2023-06-29,2564.02,2577.69,2550.02,2550.02,604508630,8824942470147
2023-06-30,2558.43,2571.03,2541.72,2564.28,510933786,8209120592849
2023-07-03,2580.89,2604.63,2580.49,2602.47,618006181,8973590145582
2023-07-04,2604.72,2607.66,2591.86,2593.31,674410584,9160795651560
2023-07-05,2593.47,2601.99,2578.66,2579.0,601088685,10257664064971
2023-07-06,2574.75,2575.45,2550.67,2556.29,531900313,10291029204298
2023-07-07,2547.41,2547.41,2515.07,2526.71,613265045,10367353235625
2023-07-10,2528.08,2539.63,2517.67,2520.7,561821159,9698695577307
2023-07-11,2538.84,2562.49,2534.48,2562.49,594134894,10596470857533
2023-07-12,2557.61,2574.73,2554.26,2574.72,696924185,13229937627765
2023-07-13,2589.89,2602.21,2587.75,2591.23,585660777,13258009580486
2023-07-14,2607.47,2628.3,2603.36,2628.3,569815109,14285300247019
2023-07-17,2617.67,2627.12,2611.55,2619.0,550569962,11732182232324
2023-07-18,2624.59,2626.89,2600.67,2607.62,493202186,12003817042366
2023-07-19,2622.24,2622.54,2598.52,2608.24,440073850,11231685664367
2023-07-20,2595.38,2611.34,2589.29,2600.23,372364710,9473223686191
2023-07-21,2581.06,2609.76,2570.58,2609.76,501871967,12258800016184
2023-07-24,2608.47,2636.06,2595.21,2628.53,529363268,19050421144820
2023-07-25,2643.35,2646.71,2621.6,2636.46,723471549,19204604621912
2023-07-26,2638.76,2639.21,2580.98,2592.36,834106504,36348205551673
2023-07-27,2599.82,2617.61,2586.36,2603.81,594162667,24076448886729
2023-07-28,2593.67,2609.54,2586.33,2608.32,503267298,16807323601605
2023-07-31,2628.87,2639.45,2622.21,2632.58,454242638,15688014180464
2023-08-01,2644.34,2668.21,2639.1,2667.07,493643248,15851940748272
2023-08-02,2651.53,2660.9,2611.77,2616.47,704673842,16001903871479
2023-08-03,2624.76,2625.45,2591.3,2605.39,789416273,14921529311997
2023-08-04,2606.17,2612.3,2598.38,2602.8,645750159,10971353099785
2023-08-07,2591.58,2607.36,2580.71,2580.71,504070760,11894470648556
2023-08-08,2598.29,2601.41,2568.15,2573.98,638418712,12435381687044
2023-08-09,2580.6,2608.98,2576.21,2605.12,467526732,10326262318499
2023-08-10,2592.4,2601.56,2590.02,2601.56,568155109,11349005297143
2023-08-11,2611.25,2616.84,2589.94,2591.26,675389953,10513465946903
2023-08-14,2586.51,2592.91,2561.88,2570.87,624377647,9995329422745
2023-08-16,2550.13,2550.53,2520.87,2525.64,685135617,12025529175862
2023-08-17,2512.92,2520.56,2482.06,2519.85,735132744,10727642034665
2023-08-18,2495.18,2519.6,2489.63,2504.5,557784633,10776836338403
2023-08-21,2511.7,2524.41,2505.59,2508.8,399458711,8524817791134
2023-08-22,2528.39,2533.43,2509.53,2515.74,471808571,9270272191698
2023-08-23,2510.0,2517.51,2499.89,2505.5,547169704,8577994375668
2023-08-24,2531.78,2539.44,2520.73,2537.68,441140168,10099466159245
2023-08-25,2505.39,2526.37,2502.05,2519.14,577383852,8302851242350
2023-08-28,2534.42,2543.41,2525.64,2543.41,483587568,8221905557756
2023-08-29,2550.76,2556.98,2545.27,2552.16,441365852,8275017288825
2023-08-30,2575.42,2578.62,2561.22,2561.22,364003001,7765444580940
2023-08-31,2564.45,2568.06,2547.72,2556.27,473168805,11334960549622
2023-09-01,2551.93,2568.42,2551.04,2563.71,493367317,10029746225521
2023-09-04,2566.93,2584.55,2560.32,2584.55,342072516,8699609485382
2023-09-05,2578.91,2586.65,2575.19,2582.18,384579023,7590068827455
2023-09-06,2577.41,2585.98,2560.09,2563.34,422126144,7626693242222
2023-09-07,2554.87,2562.42,2539.24,2548.26,377270533,8325826544902
2023-09-08,2546.07,2550.96,2530.05,2547.68,396289098,7718992573949
2023-09-11,2549.88,2556.89,2540.44,2556.88,411070381,8340732785019
2023-09-12,2566.42,2568.55,2535.15,2536.58,359409844,8927207173581
2023-09-13,2536.22,2549.38,2528.18,2534.7,417576035,9270998787030
2023-09-14,2544.89,2572.89,2541.11,2572.89,412509123,9577502570729
2023-09-15,2574.98,2611.0,2572.37,2601.28,441729809,11995227354645
2023-09-18,2588.69,2596.55,2573.26,2574.72,416289507,8772091336958
2023-09-19,2579.36,2583.25,2555.46,2559.21,462342076,7827324888504
2023-09-20,2556.55,2566.62,2551.12,2559.74,414667757,7571716473907
2023-09-21,2544.81,2549.63,2514.96,2514.97,394676191,7803096968952
2023-09-22,2491.45,2513.26,2486.14,2508.13,433184441,7063027557662
2023-09-25,2504.1,2509.38,2486.44,2495.76,438614599,7459544543909
2023-09-26,2493.64,2495.0,2461.59,2462.97,427476174,7060836784874
2023-09-27,2447.99,2469.72,2445.51,2465.07,366240767,6761281210971
2023-10-04,2435.78,2435.78,2402.84,2405.69,424858687,10244656479390
2023-10-05,2423.35,2426.61,2402.5,2403.6,451722351,9141360528268
2023-10-06,2408.81,2421.18,2403.92,2408.73,289391533,6522751201215
2023-10-10,2436.58,2448.24,2402.44,2402.58,416004097,9505946256101
2023-10-11,2436.52,2463.56,2436.52,2450.08,446948721,9140842858822
2023-10-12,2465.19,2479.82,2464.84,2479.82,515451710,8929118335738
2023-10-13,2460.85,2466.62,2452.83,2456.15,582883748,7164460134351
2023-10-16,2442.43,2453.77,2422.52,2436.24,788356048,8393099868062
2023-10-17,2454.14,2466.87,2449.42,2460.17,509375162,7711249611593
2023-10-18,2452.05,2465.33,2450.78,2462.6,911545886,8897570511380
2023-10-19,2431.92,2433.45,2412.55,2415.8,756946720,9054474474683
2023-10-20,2391.54,2394.67,2364.01,2375.0,521208061,9295958394523
2023-10-23,2370.07,2375.79,2354.7,2357.02,395930159,7117567308934
2023-10-24,2371.55,2384.14,2326.67,2383.51,444165247,7949284788809
2023-10-25,2389.23,2389.9,2362.69,2363.17,440806736,7832203371912
2023-10-26,2325.82,2330.55,2299.08,2299.08,531072827,9251519468286
2023-10-27,2311.59,2321.84,2293.05,2302.81,514875992,8009947757095
2023-10-30,2292.34,2317.75,2292.34,2310.55,444842306,6954632697493
2023-10-31,2318.39,2322.45,2273.97,2277.99,394982283,8233073267951
2023-11-01,2292.89,2312.15,2288.64,2301.56,358157301,6739277694118
2023-11-02,2334.96,2351.91,2333.41,2343.12,377461502,7679304707201
2023-11-03,2365.59,2370.28,2351.83,2368.34,578661884,8040958355185
2023-11-06,2399.8,2502.37,2395.03,2502.37,528584832,15225479879466
2023-11-07,2476.35,2476.35,2418.74,2443.96,457675546,12086569930572
2023-11-08,2460.22,2468.43,2418.14,2421.62,467217484,7667332335588
2023-11-09,2425.93,2437.9,2413.04,2427.08,395030998,7288448335831
2023-11-10,2406.4,2413.62,2393.64,2409.66,312467956,5825602011829
2023-11-13,2431.24,2435.32,2399.04,2403.76,307123090,5934172518663
2023-11-14,2424.93,2442.37,2422.97,2433.25,306963703,6382101015771
2023-11-15,2482.21,2487.42,2468.43,2486.67,419843260,9328219011281
2023-11-16,2483.48,2491.98,2472.69,2488.18,407440839,6806413707780
2023-11-17,2477.43,2481.1,2463.59,2469.85,388973752,8129523115949
2023-11-20,2464.72,2499.75,2464.04,2491.2,323806345,6586444840432
2023-11-21,2504.7,2517.74,2500.91,2510.42,345054695,7713376763040
2023-11-22,2493.17,2516.72,2490.43,2511.7,439485471,7755315532472
2023-11-23,2515.83,2522.2,2507.3,2514.96,360873812,6577868002160
2023-11-24,2517.88,2521.56,2496.63,2496.63,359382702,6537960544304
2023-11-27,2501.83,2511.37,2489.18,2495.66,364743731,8376475664368
2023-11-28,2506.14,2522.45,2502.26,2521.76,443089715,8753423571555
2023-11-29,2518.8,2523.98,2501.44,2519.81,579271100,9428200342491
2023-11-30,2512.11,2535.29,2507.8,2535.29,664284035,11992488473054
2023-12-01,2520.49,2520.49,2504.06,2505.01,516596238,8837749634076
2023-12-04,2522.22,2525.63,2510.52,2514.95,498860818,8772366761173
2023-12-05,2507.45,2509.74,2492.55,2494.28,427066848,8300521654842
2023-12-06,2503.57,2509.67,2495.38,2495.38,390989432,7685319935995
2023-12-07,2493.14,2499.73,2481.0,2492.07,446877270,8127635646232
2023-12-08,2510.24,2521.58,2507.14,2517.85,431796634,7916793470777
2023-12-11,2524.79,2528.89,2512.45,2525.36,435003610,8260507908287
2023-12-12,2535.11,2543.06,2529.74,2535.27,378033628,7732529685587
2023-12-13,2531.23,2531.23,2509.89,2510.66,377934427,7513616958089
2023-12-14,2547.74,2549.65,2532.16,2544.18,530123485,12960670969677
2023-12-15,2558.44,2574.23,2555.3,2563.56,465313553,12873295143562
2023-12-18,2568.77,2573.13,2556.05,2566.86,384828383,10181567999906
2023-12-19,2564.81,2570.06,2556.52,2568.55,392497373,8418110713633
2023-12-20,2586.99,2615.38,2584.85,2614.3,570423377,11202542825393
2023-12-21,2598.37,2610.81,2587.16,2600.02,578334789,9467808991589
2023-12-22,2617.72,2621.37,2599.51,2599.51,465967201,8848287882829
2023-12-26,2609.44,2612.14,2594.65,2602.59,440428129,9582765574870
2023-12-27,2599.35,2613.5,2590.08,2613.5,349733378,10359763878782
2023-12-28,2616.27,2655.28,2611.72,2655.28,460086621,9418929602384
2024-01-02,2645.47,2675.8,2641.88,2669.81,409871688,9628190129018
2024-01-03,2643.54,2643.72,2607.31,2607.31,463131608,10121578328315
2024-01-04,2592.44,2602.64,2580.09,2587.02,770176172,8992273956601
2024-01-05,2586.89,2592.29,2572.6,2578.08,522289892,8384472928787
2024-01-08,2584.23,2591.68,2566.34,2567.82,320143990,6763632029996
2024-01-09,2598.31,2599.37,2556.0,2561.24,791214273,8896714487368
2024-01-10,2563.97,2568.19,2539.82,2541.98,570021066,8795834820834
2024-01-11,2543.03,2557.3,2540.27,2540.27,788422596,13669889824902
2024-01-12,2536.55,2543.83,2517.76,2525.05,790177187,8368765827550
2024-01-15,2525.69,2536.06,2515.84,2525.99,802102006,8182706743844
2024-01-16,2516.27,2524.35,2491.13,2497.59,659578602,8828509480164
2024-01-17,2501.23,2503.91,2435.34,2435.9,965595357,11281597951689
2024-01-18,2439.96,2453.97,2429.12,2440.04,571507487,8300177532644
2024-01-19,2468.43,2479.0,2455.5,2472.74,518806918,9174537029762
2024-01-22,2489.57,2490.69,2464.35,2464.35,388045571,8419915774574
2024-01-23,2478.32,2482.84,2464.24,2478.61,472284165,8029400288499
2024-01-24,2476.22,2476.22,2454.34,2469.69,395463694,7446526589060
2024-01-25,2467.73,2474.01,2452.36,2470.34,357233504,8124338284896
2024-01-26,2458.05,2502.61,2453.45,2478.56,292662412,7144493302087
2024-01-29,2490.93,2516.92,2483.81,2500.65,427439639,8958520572993
2024-01-30,2523.68,2528.54,2498.81,2498.81,481808939,8734431084623
2024-01-31,2487.9,2502.45,2486.97,2497.09,454574443,9000429911787
2024-02-01,2491.93,2542.46,2491.93,2542.46,751074606,13462481624148
2024-02-02,2559.4,2615.34,2559.39,2615.31,596121129,14368149719486
2024-02-05,2612.77,2612.77,2562.5,2591.31,511677820,12476233311073
2024-02-06,2584.2,2599.18,2563.87,2576.2,411617635,10386506269960
2024-02-07,2592.59,2625.24,2588.09,2609.58,518182343,11491680255121
2024-02-08,2620.26,2629.51,2610.21,2620.32,430009355,12493447627224
2024-02-13,2644.17,2656.87,2640.96,2649.64,559385295,13294428567621
2024-02-14,2609.6,2627.31,2601.99,2620.42,543525036,10107666432067
2024-02-15,2643.81,2643.86,2613.8,2613.8,621363093,10691023734593
2024-02-16,2635.63,2648.76,2625.01,2648.76,593841761,10221803977167
2024-02-19,2653.12,2683.39,2653.12,2680.26,422699048,9820891305363
2024-02-20,2671.55,2673.84,2643.93,2657.79,612668186,9999238286778
2024-02-21,2656.92,2670.95,2644.04,2653.31,562144348,9150151196628
2024-02-22,2671.69,2671.69,2653.99,2664.27,456396847,10278918996172
2024-02-23,2681.03,2694.8,2665.21,2667.7,415376166,10282074497042
2024-02-26,2657.35,2659.6,2629.78,2647.08,531661427,10950640820454
2024-02-27,2654.76,2654.76,2619.38,2625.05,574301706,12634501574691
2024-02-28,2629.11,2657.32,2623.15,2652.29,421552569,10266442750037
2024-02-29,2643.48,2647.56,2628.62,2642.36,496064469,12975398337140
2024-03-04,2664.52,2682.8,2662.32,2674.27,404014324,12680157695305
2024-03-05,2660.8,2684.83,2649.35,2649.4,457237152,12207053152140
2024-03-06,2638.84,2649.78,2630.16,2641.49,378993989,10533005950271
2024-03-07,2653.98,2660.26,2633.57,2647.62,462910823,10871921043030
2024-03-08,2676.79,2688.0,2668.38,2680.35,454259855,11479440624975
2024-03-11,2665.58,2677.21,2658.74,2659.84,391384816,8856058910332
2024-03-12,2673.47,2686.14,2659.72,2681.81,403969278,9731030845026
2024-03-13,2694.71,2701.45,2679.54,2693.57,498759769,10957571435594
2024-03-14,2698.37,2718.76,2696.31,2718.76,609288045,14142602900461
2024-03-15,2701.91,2705.59,2666.84,2666.84,584947718,13235768120641
2024-03-18,2678.52,2688.07,2665.28,2685.84,408182483,9523805666900
2024-03-19,2673.57,2673.57,2645.14,2656.17,695865617,10702804612977
2024-03-20,2680.7,2692.52,2674.09,2690.14,720451805,12739395278981
2024-03-21,2731.18,2755.45,2724.25,2754.86,825226939,14013557214292
2024-03-22,2751.15,2763.06,2738.18,2748.56,509545275,11532687277699
2024-03-25,2756.59,2763.63,2731.7,2737.57,489620187,9979717463873
2024-03-26,2756.42,2779.4,2752.27,2757.09,448300913,12188273305400
2024-03-27,2745.0,2762.03,2745.0,2755.11,510644016,12461944297042
2024-03-28,2753.22,2756.86,2742.68,2745.82,419277948,11925008942773
2024-03-29,2757.27,2757.55,2739.12,2746.63,495495575,11190102648960
2024-04-01,2766.24,2769.87,2747.4,2747.86,397600506,10066834746484
2024-04-02,2744.15,2760.33,2737.19,2753.16,630392908,13116888253006
2024-04-03,2730.68,2732.29,2706.97,2706.97,640806255,13257039663440
2024-04-04,2738.24,2746.39,2727.1,2742.0,477952756,11978193544511
2024-04-05,2713.96,2730.47,2705.31,2714.21,621030559,11293864180906
2024-04-08,2718.76,2725.58,2706.74,2717.65,620652526,10560913230739
2024-04-09,2733.23,2741.23,2703.96,2705.16,470183666,10037704753832
2024-04-11,2665.4,2718.07,2661.92,2706.96,561333352,12789892903761
2024-04-12,2710.89,2712.45,2678.21,2681.82,514575252,11903471260891
2024-04-15,2661.36,2673.26,2641.16,2670.43,561950019,10506647345531
2024-04-16,2644.17,2647.6,2601.45,2609.63,570212078,12257738700180
2024-04-17,2619.15,2626.63,2584.18,2584.18,414348111,9779317782734
2024-04-18,2595.46,2642.03,2593.26,2634.7,478786204,10571079673653
2024-04-19,2600.69,2609.9,2553.55,2591.86,809473426,14044807236711
2024-04-22,2615.72,2629.44,2604.37,2629.44,401892185,11021071197748
2024-04-23,2632.15,2641.78,2619.72,2623.02,430275765,9948338030037
2024-04-24,2662.84,2677.85,2662.84,2675.75,325739636,10227694656817
2024-04-25,2646.8,2656.51,2628.62,2628.62,334062359,8987958983331
2024-04-26,2650.94,2662.1,2641.35,2656.33,450520678,10148866094724
2024-04-29,2675.46,2687.44,2665.21,2687.44,470546033,10491387518238
2024-04-30,2693.22,2710.23,2687.29,2692.06,460083516,11347130197832
2024-05-02,2679.04,2692.47,2678.84,2683.65,351087270,9059052787751
2024-05-03,2704.31,2705.26,2676.63,2676.63,338612027,7850446650277
2024-05-07,2718.17,2734.36,2716.62,2734.36,532203424,11153672379482
2024-05-08,2732.11,2745.05,2727.93,2745.05,436315210,10293632989622
2024-05-09,2743.29,2749.14,2710.25,2712.14,423810541,11102793125978
2024-05-10,2737.95,2743.58,2723.21,2727.63,586133434,11566879277171
2024-05-13,2735.2,2738.38,2713.92,2727.21,625277713,13054660270065
2024-05-14,2732.98,2735.82,2722.74,2730.34,443295551,9491099959143
2024-05-16,2770.27,2773.46,2748.22,2753.0,521841311,13253185991139
2024-05-17,2751.47,2752.17,2724.62,2724.62,575936318,11008339216044
2024-05-20,2741.24,2756.41,2734.64,2742.14,582071105,12502253995995
2024-05-21,2733.03,2734.48,2719.74,2724.18,560818982,10490361130914
2024-05-22,2723.46,2733.07,2707.87,2723.46,484723878,12378510253371
2024-05-23,2719.03,2734.27,2704.0,2721.81,428079461,11449262184318
2024-05-24,2693.65,2696.99,2681.17,2687.6,501638731,12363444691766
2024-05-27,2697.16,2725.08,2693.66,2722.99,556709910,15847767781392
2024-05-28,2715.52,2730.12,2714.34,2722.85,440956718,11586995502162
2024-05-29,2719.56,2721.63,2677.07,2677.3,438980914,13076460910800
2024-05-30,2666.63,2666.63,2635.44,2635.44,372741998,11132062547655
2024-05-31,2657.87,2664.48,2635.77,2636.52,613717789,16353906904146
2024-06-03,2657.81,2690.73,2657.81,2682.52,782329142,13995552060921
2024-06-04,2668.73,2679.47,2659.43,2662.1,773459815,12649033157359
2024-06-05,2681.11,2697.43,2667.63,2689.5,881481171,13624987518166
2024-06-07,2718.25,2729.63,2705.23,2722.67,783870642,12465269602613
2024-06-10,2698.71,2718.89,2689.19,2701.17,506891681,11327687402104
2024-06-11,2716.72,2718.88,2702.17,2705.32,558892980,11776520079436
2024-06-12,2709.65,2730.3,2707.44,2728.17,511008858,11839575564352
2024-06-13,2764.18,2776.72,2752.61,2754.89,700027275,19135858383663
2024-06-14,2759.22,2769.16,2750.86,2758.42,644979251,16187046354733
2024-06-17,2754.83,2759.86,2741.03,2744.1,593985068,12457645927392
2024-06-18,2765.7,2772.35,2759.03,2763.92,561975111,13269477858739
2024-06-19,2786.16,2799.32,2786.16,2797.33,646706151,14069563614982
2024-06-20,2802.1,2812.62,2796.37,2807.63,758165860,13576969980405
2024-06-21,2794.87,2797.0,2777.33,2784.26,631143373,14492984699807
2024-06-24,2772.85,2782.9,2758.09,2764.73,594166310,11082706901587
2024-06-25,2765.76,2780.42,2765.76,2774.39,714242157,11767747562752
2024-06-26,2767.43,2792.07,2762.98,2792.05,535034373,11325142857725
2024-06-27,2767.62,2784.33,2761.55,2784.06,397169222,10271109212108
2024-06-28,2792.79,2797.82,2782.4,2797.82,610550442,11020137988129
2024-07-01,2792.96,2805.95,2783.98,2804.31,459218341,9945336827186
2024-07-02,2798.65,2805.42,2776.62,2780.86,538842197,11648477198292
2024-07-03,2797.14,2799.7,2774.71,2794.01,340337982,10243957490730
2024-07-04,2817.06,2824.94,2808.88,2824.94,393738620,13067110367346
2024-07-05,2836.21,2871.96,2836.21,2862.23,378159145,13142275173526
2024-07-08,2862.58,2868.99,2855.53,2857.76,425055594,9938577085762
2024-07-09,2872.63,2875.37,2854.13,2867.38,456429222,11241863704494
2024-07-10,2863.05,2871.56,2858.87,2867.99,472472909,11841458957088
2024-07-11,2888.76,2896.43,2879.28,2891.35,462216873,14649701388722
2024-07-12,2867.75,2872.25,2844.88,2857.0,408178316,14085702513511
2024-07-15,2869.15,2872.9,2848.93,2860.92,424457898,12165673099287
2024-07-16,2861.71,2872.21,2857.07,2866.09,677904823,12660325755248
2024-07-17,2865.9,2868.58,2841.33,2843.29,549094120,13923509175223
2024-07-18,2805.64,2824.35,2799.02,2824.35,658374570,15548196201712
2024-07-19,2800.21,2802.68,2776.99,2795.46,426207952,9585234666046
2024-07-22,2790.99,2795.12,2752.63,2763.51,463878258,10499644345892
2024-07-23,2788.83,2796.92,2765.81,2774.29,423403234,11526841676052
2024-07-24,2755.5,2778.31,2748.65,2758.71,469221275,11053910300885
2024-07-25,2721.29,2725.15,2703.86,2710.65,440318335,13673708697212
2024-07-26,2724.99,2738.4,2715.75,2731.9,516467609,12971731709664
2024-07-29,2748.32,2776.86,2742.69,2765.53,456515695,10963602971959
2024-07-30,2744.4,2754.53,2732.82,2738.19,392868090,10199651173207
2024-07-31,2745.58,2770.7,2733.63,2770.69,557090057,12197991898146
2024-08-01,2787.27,2794.11,2772.97,2777.68,480833975,10904975425060
2024-08-02,2719.39,2725.05,2666.4,2676.19,531785136,13102123147549
2024-08-05,2611.3,2611.3,2386.96,2441.55,763777757,18781701096636
2024-08-06,2533.34,2578.77,2491.47,2522.15,567266430,15535848582551
2024-08-07,2515.27,2594.83,2510.82,2568.41,476990686,13081659609896
2024-08-08,2530.21,2570.34,2518.52,2556.73,495299005,11463675279196
2024-08-09,2603.08,2603.08,2575.9,2588.43,475012051,9721686771659
2024-08-12,2602.16,2622.86,2602.01,2618.3,293083794,7601221663229
2024-08-13,2624.5,2636.12,2607.52,2621.5,378532151,8965946240835
2024-08-14,2649.11,2653.71,2632.44,2644.5,328748140,8867077142812
2024-08-16,2695.49,2699.61,2680.74,2697.23,385851899,11192930297117
2024-08-19,2697.97,2699.84,2664.28,2674.36,395636824,9262568374795
2024-08-20,2699.74,2706.05,2686.06,2696.63,484188400,8954162720335
2024-08-21,2687.2,2704.98,2684.61,2701.13,417329635,9378558424607
2024-08-22,2710.95,2711.38,2690.35,2707.67,441756204,8946316911575
